"Starting_clues","Basic","Basic_solved","Hidden","Candidates","Xwing","Solved","Start_overs","Elapsed_time","Max_count","Difficulty_Level","Actual_difficulty","Board","Solution"
25,20,56,8,7,3,81,13,226.1949918270111,750,2,2,"[[4| 8| 6| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 9| 0| 7| 0| 0| 0]| [2| 0| 0| 0| 0| 0| 3| 0| 0]| [0| 0| 0| 0| 0| 4| 0| 6| 0]| [6| 0| 0| 0| 8| 0| 0| 0| 0]| [0| 3| 0| 0| 9| 5| 1| 0| 4]| [0| 0| 0| 0| 5| 0| 9| 1| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [8| 9| 0| 0| 0| 6| 5| 0| 3]]","[[4| 8| 6| 5| 1| 3| 2| 9| 7]| [1| 5| 3| 9| 2| 7| 4| 8| 6]| [2| 7| 9| 4| 6| 8| 3| 5| 1]| [9| 2| 1| 3| 7| 4| 8| 6| 5]| [6| 4| 5| 2| 8| 1| 7| 3| 9]| [7| 3| 8| 6| 9| 5| 1| 2| 4]| [3| 6| 4| 7| 5| 2| 9| 1| 8]| [5| 1| 7| 8| 3| 9| 6| 4| 2]| [8| 9| 2| 1| 4| 6| 5| 7| 3]]"
33,17,48,2,1,4,81,1,25.575847387313843,750,2,2,"[[0| 0| 9| 0| 8| 0| 4| 5| 0]| [0| 2| 0| 5| 0| 0| 7| 0| 1]| [7| 5| 0| 0| 0| 0| 0| 0| 0]| [0| 4| 0| 0| 1| 0| 0| 6| 0]| [0| 9| 6| 0| 0| 2| 5| 1| 0]| [3| 7| 0| 0| 0| 0| 2| 0| 8]| [0| 8| 0| 0| 9| 0| 6| 2| 0]| [9| 0| 0| 7| 0| 0| 0| 0| 5]| [2| 0| 0| 0| 0| 0| 0| 7| 9]]","[[1| 3| 9| 2| 8| 7| 4| 5| 6]| [6| 2| 4| 5| 3| 9| 7| 8| 1]| [7| 5| 8| 4| 6| 1| 9| 3| 2]| [5| 4| 2| 9| 1| 8| 3| 6| 7]| [8| 9| 6| 3| 7| 2| 5| 1| 4]| [3| 7| 1| 6| 5| 4| 2| 9| 8]| [4| 8| 7| 1| 9| 5| 6| 2| 3]| [9| 1| 3| 7| 2| 6| 8| 4| 5]| [2| 6| 5| 8| 4| 3| 1| 7| 9]]"
30,17,51,6,12,3,81,6,99.96211862564087,750,2,2,"[[5| 0| 0| 6| 2| 0| 0| 0| 0]| [0| 0| 0| 8| 0| 9| 0| 0| 0]| [9| 0| 0| 0| 0| 0| 0| 4| 6]| [0| 9| 0| 0| 0| 0| 0| 0| 2]| [0| 6| 0| 7| 0| 0| 0| 5| 9]| [1| 0| 0| 0| 0| 0| 0| 3| 7]| [8| 0| 0| 2| 7| 3| 0| 1| 0]| [6| 0| 0| 0| 0| 8| 0| 9| 0]| [0| 2| 0| 1| 0| 0| 0| 7| 0]]","[[5| 3| 7| 6| 2| 4| 9| 8| 1]| [4| 1| 6| 8| 3| 9| 7| 2| 5]| [9| 8| 2| 5| 1| 7| 3| 4| 6]| [7| 9| 8| 3| 4| 5| 1| 6| 2]| [2| 6| 3| 7| 8| 1| 4| 5| 9]| [1| 4| 5| 9| 6| 2| 8| 3| 7]| [8| 5| 9| 2| 7| 3| 6| 1| 4]| [6| 7| 1| 4| 5| 8| 2| 9| 3]| [3| 2| 4| 1| 9| 6| 5| 7| 8]]"
22,33,59,8,14,14,81,0,0.9714710712432861,750,2,2,"[[0| 0| 0| 0| 4| 2| 7| 5| 0]| [0| 0| 0| 0| 0| 0| 0| 8| 0]| [3| 0| 8| 0| 0| 0| 4| 0| 0]| [0| 0| 3| 6| 0| 0| 1| 0| 4]| [0| 0| 0| 9| 7| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 5| 0| 0]| [0| 5| 0| 0| 0| 0| 0| 0| 0]| [8| 0| 0| 0| 1| 0| 0| 4| 0]| [0| 2| 0| 3| 0| 0| 0| 0| 8]]","[[1| 6| 9| 8| 4| 2| 7| 5| 3]| [5| 4| 2| 1| 3| 7| 9| 8| 6]| [3| 7| 8| 5| 9| 6| 4| 2| 1]| [2| 9| 3| 6| 8| 5| 1| 7| 4]| [4| 1| 5| 9| 7| 3| 8| 6| 2]| [6| 8| 7| 4| 2| 1| 5| 3| 9]| [9| 5| 4| 2| 6| 8| 3| 1| 7]| [8| 3| 6| 7| 1| 9| 2| 4| 5]| [7| 2| 1| 3| 5| 4| 6| 9| 8]]"
29,15,52,0,8,4,81,5,87.14736151695251,750,2,2,"[[0| 0| 2| 0| 0| 0| 0| 0| 8]| [0| 0| 6| 8| 0| 0| 0| 4| 3]| [0| 4| 0| 0| 0| 1| 2| 9| 0]| [0| 0| 0| 7| 0| 0| 0| 2| 4]| [2| 0| 0| 0| 6| 0| 0| 0| 5]| [8| 0| 4| 0| 3| 0| 6| 1| 0]| [0| 8| 0| 9| 0| 0| 4| 0| 2]| [0| 0| 0| 0| 0| 7| 8| 0| 0]| [0| 3| 0| 0| 0| 6| 0| 0| 0]]","[[9| 1| 2| 4| 7| 3| 5| 6| 8]| [7| 5| 6| 8| 2| 9| 1| 4| 3]| [3| 4| 8| 6| 5| 1| 2| 9| 7]| [5| 6| 1| 7| 9| 8| 3| 2| 4]| [2| 9| 3| 1| 6| 4| 7| 8| 5]| [8| 7| 4| 5| 3| 2| 6| 1| 9]| [6| 8| 7| 9| 1| 5| 4| 3| 2]| [1| 2| 9| 3| 4| 7| 8| 5| 6]| [4| 3| 5| 2| 8| 6| 9| 7| 1]]"
25,17,56,7,3,2,81,12,209.18767261505127,750,2,2,"[[0| 0| 0| 0| 9| 1| 5| 0| 0]| [3| 0| 0| 0| 0| 0| 0| 0| 9]| [0| 0| 0| 0| 0| 3| 0| 0| 2]| [0| 8| 0| 0| 0| 0| 6| 9| 0]| [0| 0| 0| 0| 0| 0| 1| 0| 0]| [0| 4| 6| 9| 0| 0| 0| 7| 0]| [4| 7| 3| 5| 0| 0| 0| 0| 0]| [0| 0| 2| 0| 0| 0| 9| 0| 5]| [0| 1| 0| 0| 0| 2| 0| 0| 0]]","[[7| 2| 8| 4| 9| 1| 5| 3| 6]| [3| 5| 4| 6| 2| 8| 7| 1| 9]| [6| 9| 1| 7| 5| 3| 4| 8| 2]| [2| 8| 5| 1| 7| 4| 6| 9| 3]| [9| 3| 7| 2| 8| 6| 1| 5| 4]| [1| 4| 6| 9| 3| 5| 2| 7| 8]| [4| 7| 3| 5| 6| 9| 8| 2| 1]| [8| 6| 2| 3| 1| 7| 9| 4| 5]| [5| 1| 9| 8| 4| 2| 3| 6| 7]]"
30,17,51,8,14,5,81,0,0.45185065269470215,750,2,2,"[[0| 2| 0| 9| 0| 0| 0| 0| 0]| [7| 0| 0| 5| 0| 2| 9| 0| 8]| [0| 0| 3| 0| 0| 0| 0| 2| 0]| [9| 0| 0| 0| 0| 3| 0| 0| 0]| [0| 0| 8| 4| 9| 0| 6| 3| 0]| [0| 0| 2| 0| 7| 0| 0| 0| 9]| [0| 0| 7| 0| 4| 0| 2| 0| 0]| [6| 3| 0| 0| 0| 9| 0| 8| 0]| [0| 0| 0| 7| 1| 0| 0| 6| 0]]","[[8| 2| 5| 9| 6| 4| 1| 7| 3]| [7| 1| 6| 5| 3| 2| 9| 4| 8]| [4| 9| 3| 1| 8| 7| 5| 2| 6]| [9| 5| 4| 6| 2| 3| 8| 1| 7]| [1| 7| 8| 4| 9| 5| 6| 3| 2]| [3| 6| 2| 8| 7| 1| 4| 5| 9]| [5| 8| 7| 3| 4| 6| 2| 9| 1]| [6| 3| 1| 2| 5| 9| 7| 8| 4]| [2| 4| 9| 7| 1| 8| 3| 6| 5]]"
35,19,46,6,4,1,81,1,22.06810450553894,750,2,2,"[[0| 9| 4| 5| 0| 0| 0| 0| 7]| [2| 0| 7| 0| 0| 9| 0| 5| 0]| [0| 0| 0| 0| 7| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 6| 3| 0| 1]| [0| 6| 2| 0| 1| 7| 0| 4| 5]| [0| 0| 9| 0| 0| 0| 0| 7| 8]| [9| 0| 0| 0| 4| 0| 0| 0| 0]| [5| 0| 8| 7| 0| 0| 1| 9| 0]| [4| 7| 0| 9| 0| 0| 0| 6| 0]]","[[6| 9| 4| 5| 2| 1| 8| 3| 7]| [2| 1| 7| 3| 8| 9| 4| 5| 6]| [8| 5| 3| 6| 7| 4| 2| 1| 9]| [7| 8| 5| 4| 9| 6| 3| 2| 1]| [3| 6| 2| 8| 1| 7| 9| 4| 5]| [1| 4| 9| 2| 5| 3| 6| 7| 8]| [9| 2| 6| 1| 4| 5| 7| 8| 3]| [5| 3| 8| 7| 6| 2| 1| 9| 4]| [4| 7| 1| 9| 3| 8| 5| 6| 2]]"
26,19,55,0,3,6,81,0,1.9529500007629395,750,2,2,"[[7| 0| 0| 4| 0| 0| 0| 0| 0]| [0| 0| 3| 0| 2| 0| 0| 0| 1]| [0| 2| 0| 0| 0| 0| 7| 0| 8]| [0| 0| 0| 0| 6| 0| 0| 1| 2]| [0| 0| 6| 0| 0| 0| 0| 7| 0]| [0| 0| 0| 0| 1| 4| 8| 0| 0]| [0| 3| 0| 5| 0| 9| 0| 0| 0]| [0| 5| 0| 0| 0| 1| 4| 8| 0]| [6| 1| 0| 0| 0| 0| 0| 0| 5]]","[[7| 6| 1| 4| 8| 3| 2| 5| 9]| [8| 9| 3| 7| 2| 5| 6| 4| 1]| [5| 2| 4| 1| 9| 6| 7| 3| 8]| [3| 4| 9| 8| 6| 7| 5| 1| 2]| [1| 8| 6| 3| 5| 2| 9| 7| 4]| [2| 7| 5| 9| 1| 4| 8| 6| 3]| [4| 3| 8| 5| 7| 9| 1| 2| 6]| [9| 5| 2| 6| 3| 1| 4| 8| 7]| [6| 1| 7| 2| 4| 8| 3| 9| 5]]"
24,13,57,7,10,7,81,2,37.05168175697327,750,2,2,"[[3| 0| 0| 0| 0| 1| 0| 5| 0]| [0| 0| 0| 0| 0| 2| 6| 0| 0]| [0| 0| 6| 0| 0| 0| 7| 3| 2]| [0| 1| 0| 5| 8| 0| 0| 2| 0]| [0| 0| 0| 1| 0| 0| 0| 0| 0]| [0| 0| 4| 0| 0| 0| 0| 0| 7]| [0| 0| 0| 8| 0| 0| 0| 1| 0]| [6| 2| 0| 0| 0| 0| 0| 0| 9]| [0| 9| 0| 0| 4| 5| 0| 0| 0]]","[[3| 7| 2| 4| 6| 1| 9| 5| 8]| [9| 5| 8| 7| 3| 2| 6| 4| 1]| [1| 4| 6| 9| 5| 8| 7| 3| 2]| [7| 1| 9| 5| 8| 6| 3| 2| 4]| [2| 6| 3| 1| 7| 4| 8| 9| 5]| [5| 8| 4| 2| 9| 3| 1| 6| 7]| [4| 3| 7| 8| 2| 9| 5| 1| 6]| [6| 2| 5| 3| 1| 7| 4| 8| 9]| [8| 9| 1| 6| 4| 5| 2| 7| 3]]"
32,16,49,0,7,3,81,1,13.528034448623657,750,2,2,"[[0| 7| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 1| 0| 0| 0| 0| 0]| [6| 0| 4| 0| 5| 0| 9| 0| 1]| [8| 0| 0| 7| 6| 0| 0| 0| 0]| [0| 0| 7| 0| 1| 5| 0| 2| 0]| [0| 1| 5| 0| 0| 0| 0| 8| 0]| [0| 0| 0| 4| 0| 0| 6| 0| 3]| [0| 4| 0| 5| 0| 7| 0| 0| 8]| [0| 2| 8| 0| 0| 0| 4| 9| 7]]","[[1| 7| 2| 9| 8| 6| 5| 3| 4]| [9| 5| 3| 1| 7| 4| 8| 6| 2]| [6| 8| 4| 2| 5| 3| 9| 7| 1]| [8| 3| 9| 7| 6| 2| 1| 4| 5]| [4| 6| 7| 8| 1| 5| 3| 2| 9]| [2| 1| 5| 3| 4| 9| 7| 8| 6]| [7| 9| 1| 4| 2| 8| 6| 5| 3]| [3| 4| 6| 5| 9| 7| 2| 1| 8]| [5| 2| 8| 6| 3| 1| 4| 9| 7]]"
30,8,51,7,10,3,81,2,40.13593244552612,750,2,2,"[[0| 5| 8| 0| 6| 4| 0| 0| 0]| [6| 0| 3| 0| 7| 0| 8| 4| 0]| [0| 7| 0| 8| 0| 0| 0| 6| 3]| [0| 0| 2| 1| 5| 0| 0| 0| 4]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [1| 0| 0| 6| 3| 0| 7| 0| 0]| [4| 0| 0| 9| 0| 0| 0| 1| 0]| [0| 0| 0| 0| 0| 0| 3| 0| 7]| [8| 0| 0| 7| 0| 0| 4| 0| 6]]","[[9| 5| 8| 3| 6| 4| 1| 7| 2]| [6| 1| 3| 5| 7| 2| 8| 4| 9]| [2| 7| 4| 8| 9| 1| 5| 6| 3]| [7| 9| 2| 1| 5| 8| 6| 3| 4]| [3| 8| 6| 2| 4| 7| 9| 5| 1]| [1| 4| 5| 6| 3| 9| 7| 2| 8]| [4| 6| 7| 9| 8| 3| 2| 1| 5]| [5| 2| 9| 4| 1| 6| 3| 8| 7]| [8| 3| 1| 7| 2| 5| 4| 9| 6]]"
27,33,54,0,4,4,81,23,392.11776638031006,750,2,2,"[[0| 0| 2| 0| 0| 0| 7| 0| 0]| [0| 0| 0| 0| 3| 8| 0| 0| 0]| [3| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 4| 0| 7| 5| 0| 0| 0]| [0| 8| 0| 0| 1| 0| 5| 0| 0]| [7| 1| 5| 8| 0| 4| 0| 0| 0]| [0| 0| 9| 0| 5| 0| 0| 8| 3]| [6| 0| 0| 0| 0| 2| 0| 0| 5]| [5| 0| 1| 4| 0| 0| 0| 0| 9]]","[[8| 4| 2| 5| 6| 9| 7| 3| 1]| [1| 9| 7| 2| 3| 8| 6| 5| 4]| [3| 5| 6| 7| 4| 1| 9| 2| 8]| [9| 6| 4| 3| 7| 5| 8| 1| 2]| [2| 8| 3| 9| 1| 6| 5| 4| 7]| [7| 1| 5| 8| 2| 4| 3| 9| 6]| [4| 2| 9| 6| 5| 7| 1| 8| 3]| [6| 3| 8| 1| 9| 2| 4| 7| 5]| [5| 7| 1| 4| 8| 3| 2| 6| 9]]"
30,12,51,4,7,3,81,9,155.7515606880188,750,2,2,"[[0| 0| 0| 0| 0| 3| 0| 0| 0]| [8| 0| 0| 0| 0| 6| 0| 4| 0]| [0| 7| 0| 0| 0| 8| 0| 0| 5]| [5| 0| 0| 4| 2| 0| 0| 3| 0]| [3| 0| 0| 7| 6| 0| 0| 8| 0]| [6| 0| 2| 3| 0| 9| 5| 0| 0]| [2| 5| 0| 6| 0| 0| 8| 0| 9]| [4| 0| 0| 1| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 2| 0| 0| 4]]","[[9| 2| 4| 5| 1| 3| 7| 6| 8]| [8| 3| 5| 9| 7| 6| 2| 4| 1]| [1| 7| 6| 2| 4| 8| 3| 9| 5]| [5| 8| 7| 4| 2| 1| 9| 3| 6]| [3| 1| 9| 7| 6| 5| 4| 8| 2]| [6| 4| 2| 3| 8| 9| 5| 1| 7]| [2| 5| 1| 6| 3| 4| 8| 7| 9]| [4| 9| 8| 1| 5| 7| 6| 2| 3]| [7| 6| 3| 8| 9| 2| 1| 5| 4]]"
24,7,57,7,13,4,81,1,27.196627378463745,750,2,2,"[[4| 0| 9| 0| 0| 0| 5| 0| 1]| [0| 3| 0| 0| 5| 0| 2| 0| 0]| [0| 0| 0| 0| 8| 9| 0| 0| 0]| [6| 0| 1| 0| 0| 3| 8| 0| 0]| [8| 0| 5| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 6| 4| 0| 0| 0| 0]| [0| 0| 0| 7| 9| 0| 0| 4| 0]| [0| 0| 0| 0| 0| 6| 0| 0| 5]| [0| 7| 0| 0| 3| 0| 0| 0| 0]]","[[4| 8| 9| 2| 6| 7| 5| 3| 1]| [7| 3| 6| 1| 5| 4| 2| 9| 8]| [1| 5| 2| 3| 8| 9| 4| 6| 7]| [6| 9| 1| 5| 7| 3| 8| 2| 4]| [8| 4| 5| 9| 1| 2| 6| 7| 3]| [3| 2| 7| 6| 4| 8| 1| 5| 9]| [5| 6| 8| 7| 9| 1| 3| 4| 2]| [9| 1| 3| 4| 2| 6| 7| 8| 5]| [2| 7| 4| 8| 3| 5| 9| 1| 6]]"
24,7,57,4,8,3,81,2,37.40948510169983,750,2,2,"[[0| 6| 0| 0| 0| 0| 0| 0| 0]| [4| 0| 8| 0| 0| 2| 0| 0| 0]| [0| 0| 0| 8| 0| 0| 3| 6| 0]| [0| 0| 0| 1| 0| 0| 0| 8| 0]| [7| 0| 1| 0| 0| 0| 5| 0| 0]| [5| 0| 0| 7| 6| 3| 0| 4| 0]| [9| 0| 0| 0| 0| 4| 0| 0| 0]| [8| 0| 0| 0| 0| 0| 9| 0| 0]| [0| 5| 0| 0| 9| 0| 0| 0| 1]]","[[2| 6| 5| 9| 3| 7| 4| 1| 8]| [4| 3| 8| 6| 1| 2| 7| 9| 5]| [1| 7| 9| 8| 4| 5| 3| 6| 2]| [6| 4| 3| 1| 5| 9| 2| 8| 7]| [7| 9| 1| 4| 2| 8| 5| 3| 6]| [5| 8| 2| 7| 6| 3| 1| 4| 9]| [9| 1| 7| 5| 8| 4| 6| 2| 3]| [8| 2| 6| 3| 7| 1| 9| 5| 4]| [3| 5| 4| 2| 9| 6| 8| 7| 1]]"
24,21,57,9,5,2,81,4,62.503804445266724,750,2,2,"[[1| 0| 0| 0| 0| 0| 0| 0| 0]| [0| 4| 3| 8| 0| 5| 0| 0| 0]| [0| 0| 0| 0| 0| 6| 0| 0| 2]| [9| 0| 0| 0| 3| 0| 0| 0| 0]| [8| 0| 0| 0| 0| 1| 0| 0| 6]| [0| 0| 6| 0| 9| 0| 0| 0| 7]| [5| 3| 0| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 0| 4| 9| 0]| [0| 0| 0| 9| 1| 0| 8| 0| 0]]","[[1| 8| 2| 3| 7| 9| 5| 6| 4]| [6| 4| 3| 8| 2| 5| 7| 1| 9]| [7| 9| 5| 1| 4| 6| 3| 8| 2]| [9| 7| 1| 6| 3| 4| 2| 5| 8]| [8| 2| 4| 7| 5| 1| 9| 3| 6]| [3| 5| 6| 2| 9| 8| 1| 4| 7]| [5| 3| 9| 4| 8| 2| 6| 7| 1]| [2| 1| 8| 5| 6| 7| 4| 9| 3]| [4| 6| 7| 9| 1| 3| 8| 2| 5]]"
23,15,58,1,11,1,81,1,16.289474964141846,750,2,2,"[[0| 0| 0| 4| 0| 0| 0| 7| 6]| [0| 1| 0| 9| 0| 0| 0| 0| 0]| [6| 0| 0| 0| 0| 2| 0| 0| 0]| [0| 9| 5| 0| 0| 0| 8| 0| 0]| [0| 0| 6| 0| 0| 0| 2| 5| 0]| [0| 0| 0| 0| 9| 8| 4| 0| 0]| [0| 0| 0| 0| 0| 0| 0| 0| 0]| [4| 0| 1| 2| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 6| 3| 8| 0]]","[[9| 3| 2| 4| 8| 5| 1| 7| 6]| [7| 1| 8| 9| 6| 3| 5| 2| 4]| [6| 5| 4| 7| 1| 2| 9| 3| 8]| [3| 9| 5| 6| 2| 4| 8| 1| 7]| [8| 4| 6| 3| 7| 1| 2| 5| 9]| [1| 2| 7| 5| 9| 8| 4| 6| 3]| [2| 6| 3| 8| 5| 9| 7| 4| 1]| [4| 8| 1| 2| 3| 7| 6| 9| 5]| [5| 7| 9| 1| 4| 6| 3| 8| 2]]"
29,13,52,7,6,1,81,17,280.8073706626892,750,2,2,"[[3| 0| 0| 0| 7| 0| 0| 8| 0]| [0| 0| 2| 9| 0| 0| 0| 0| 4]| [0| 5| 0| 0| 0| 8| 0| 0| 0]| [1| 7| 5| 0| 0| 0| 6| 0| 0]| [0| 0| 0| 0| 0| 1| 0| 0| 0]| [0| 2| 0| 6| 0| 4| 0| 3| 7]| [0| 0| 0| 0| 0| 0| 0| 0| 1]| [0| 0| 0| 0| 0| 0| 8| 9| 0]| [9| 3| 0| 8| 1| 0| 4| 6| 0]]","[[3| 9| 1| 4| 7| 5| 2| 8| 6]| [7| 8| 2| 9| 3| 6| 5| 1| 4]| [4| 5| 6| 1| 2| 8| 3| 7| 9]| [1| 7| 5| 2| 9| 3| 6| 4| 8]| [6| 4| 3| 7| 8| 1| 9| 5| 2]| [8| 2| 9| 6| 5| 4| 1| 3| 7]| [5| 6| 8| 3| 4| 9| 7| 2| 1]| [2| 1| 4| 5| 6| 7| 8| 9| 3]| [9| 3| 7| 8| 1| 2| 4| 6| 5]]"
29,9,52,10,7,3,81,0,0.7072982788085938,750,2,2,"[[0| 0| 6| 0| 0| 0| 0| 5| 7]| [5| 0| 0| 7| 6| 0| 0| 0| 0]| [0| 4| 0| 0| 0| 0| 1| 0| 0]| [0| 0| 0| 0| 0| 0| 3| 0| 6]| [6| 0| 9| 0| 0| 2| 0| 0| 0]| [8| 5| 0| 0| 4| 6| 0| 0| 1]| [0| 0| 0| 6| 0| 0| 0| 0| 0]| [0| 6| 0| 1| 8| 9| 0| 0| 0]| [1| 0| 0| 4| 2| 0| 0| 7| 3]]","[[9| 3| 6| 2| 1| 8| 4| 5| 7]| [5| 8| 1| 7| 6| 4| 9| 3| 2]| [7| 4| 2| 5| 9| 3| 1| 6| 8]| [2| 7| 4| 8| 5| 1| 3| 9| 6]| [6| 1| 9| 3| 7| 2| 5| 8| 4]| [8| 5| 3| 9| 4| 6| 7| 2| 1]| [4| 2| 5| 6| 3| 7| 8| 1| 9]| [3| 6| 7| 1| 8| 9| 2| 4| 5]| [1| 9| 8| 4| 2| 5| 6| 7| 3]]"
22,15,59,18,3,5,81,13,227.68251991271973,750,2,2,"[[0| 0| 6| 0| 0| 3| 0| 0| 0]| [2| 0| 0| 1| 7| 9| 0| 0| 0]| [0| 0| 4| 0| 0| 0| 9| 0| 0]| [8| 0| 7| 0| 0| 0| 0| 0| 0]| [0| 0| 0| 2| 0| 0| 6| 0| 0]| [0| 3| 0| 0| 0| 0| 0| 0| 0]| [0| 7| 0| 0| 3| 6| 5| 8| 0]| [0| 0| 1| 7| 0| 0| 0| 0| 0]| [0| 0| 0| 0| 0| 5| 4| 0| 0]]","[[1| 9| 6| 8| 4| 3| 2| 5| 7]| [2| 5| 3| 1| 7| 9| 8| 4| 6]| [7| 8| 4| 6| 5| 2| 9| 1| 3]| [8| 2| 7| 3| 6| 4| 1| 9| 5]| [4| 1| 5| 2| 9| 7| 6| 3| 8]| [6| 3| 9| 5| 8| 1| 7| 2| 4]| [9| 7| 2| 4| 3| 6| 5| 8| 1]| [5| 4| 1| 7| 2| 8| 3| 6| 9]| [3| 6| 8| 9| 1| 5| 4| 7| 2]]"
28,15,53,7,4,2,81,9,145.6649045944214,750,2,2,"[[0| 1| 0| 0| 0| 5| 0| 7| 0]| [0| 0| 0| 0| 9| 0| 0| 0| 3]| [0| 0| 6| 0| 0| 0| 5| 0| 0]| [6| 0| 0| 8| 2| 0| 0| 1| 0]| [9| 3| 0| 0| 0| 7| 6| 8| 0]| [1| 0| 0| 3| 0| 0| 4| 0| 7]| [0| 0| 0| 0| 8| 0| 0| 0| 0]| [5| 0| 0| 9| 4| 0| 2| 0| 0]| [2| 0| 0| 0| 0| 0| 0| 9| 4]]","[[8| 1| 2| 4| 3| 5| 9| 7| 6]| [7| 4| 5| 6| 9| 1| 8| 2| 3]| [3| 9| 6| 2| 7| 8| 5| 4| 1]| [6| 5| 7| 8| 2| 4| 3| 1| 9]| [9| 3| 4| 5| 1| 7| 6| 8| 2]| [1| 2| 8| 3| 6| 9| 4| 5| 7]| [4| 6| 9| 1| 8| 2| 7| 3| 5]| [5| 7| 1| 9| 4| 3| 2| 6| 8]| [2| 8| 3| 7| 5| 6| 1| 9| 4]]"
25,12,56,7,13,2,81,12,208.23176670074463,750,2,2,"[[0| 7| 0| 0| 0| 0| 1| 0| 0]| [0| 8| 0| 0| 0| 0| 0| 0| 5]| [5| 0| 0| 0| 7| 2| 0| 6| 0]| [0| 0| 1| 0| 0| 0| 8| 0| 0]| [6| 5| 0| 7| 0| 0| 0| 0| 0]| [0| 0| 7| 1| 4| 3| 0| 0| 0]| [0| 0| 0| 0| 5| 0| 0| 0| 0]| [0| 0| 0| 0| 2| 0| 0| 0| 4]| [0| 9| 0| 0| 1| 7| 0| 3| 0]]","[[3| 7| 6| 5| 8| 4| 1| 9| 2]| [2| 8| 9| 6| 3| 1| 7| 4| 5]| [5| 1| 4| 9| 7| 2| 3| 6| 8]| [9| 4| 1| 2| 6| 5| 8| 7| 3]| [6| 5| 3| 7| 9| 8| 4| 2| 1]| [8| 2| 7| 1| 4| 3| 6| 5| 9]| [1| 3| 2| 4| 5| 6| 9| 8| 7]| [7| 6| 8| 3| 2| 9| 5| 1| 4]| [4| 9| 5| 8| 1| 7| 2| 3| 6]]"
23,31,58,6,11,5,81,4,92.9444899559021,750,2,2,"[[0| 0| 4| 0| 0| 0| 0| 7| 0]| [0| 0| 9| 0| 0| 0| 1| 4| 8]| [0| 5| 0| 6| 0| 0| 0| 0| 3]| [0| 0| 0| 0| 6| 4| 0| 0| 7]| [0| 0| 0| 0| 0| 0| 0| 0| 9]| [6| 0| 0| 0| 0| 9| 0| 3| 0]| [0| 0| 0| 9| 5| 0| 7| 8| 0]| [4| 0| 0| 0| 0| 0| 0| 0| 1]| [2| 0| 0| 0| 0| 0| 0| 0| 0]]","[[3| 2| 4| 8| 9| 1| 6| 7| 5]| [7| 6| 9| 3| 2| 5| 1| 4| 8]| [8| 5| 1| 6| 4| 7| 9| 2| 3]| [9| 8| 3| 2| 6| 4| 5| 1| 7]| [5| 4| 2| 1| 7| 3| 8| 6| 9]| [6| 1| 7| 5| 8| 9| 4| 3| 2]| [1| 3| 6| 9| 5| 2| 7| 8| 4]| [4| 9| 8| 7| 3| 6| 2| 5| 1]| [2| 7| 5| 4| 1| 8| 3| 9| 6]]"
25,22,56,0,1,5,81,1,16.582825660705566,750,2,2,"[[0| 3| 0| 0| 4| 0| 0| 0| 5]| [0| 0| 1| 0| 0| 9| 0| 0| 0]| [8| 0| 0| 5| 0| 3| 0| 0| 4]| [0| 8| 0| 6| 0| 0| 0| 0| 0]| [3| 4| 0| 0| 0| 0| 0| 0| 6]| [0| 0| 0| 0| 3| 1| 0| 8| 0]| [7| 0| 8| 0| 0| 0| 0| 5| 0]| [0| 9| 0| 3| 0| 0| 0| 0| 8]| [0| 0| 0| 0| 0| 2| 0| 7| 0]]","[[2| 3| 7| 1| 4| 6| 8| 9| 5]| [4| 5| 1| 2| 8| 9| 6| 3| 7]| [8| 6| 9| 5| 7| 3| 1| 2| 4]| [1| 8| 2| 6| 9| 5| 7| 4| 3]| [3| 4| 5| 7| 2| 8| 9| 1| 6]| [9| 7| 6| 4| 3| 1| 5| 8| 2]| [7| 2| 8| 9| 6| 4| 3| 5| 1]| [5| 9| 4| 3| 1| 7| 2| 6| 8]| [6| 1| 3| 8| 5| 2| 4| 7| 9]]"
